real12,pred12,real3,pred3
67.9,67.14685,66.5,65.39357
68.5,67.14994,67.57143,65.69049
65.5,67.41589,69.22222,66.1632
67.625,67.53928,69.75,66.3678
65.75,67.84586,67.85714,66.75014
67.22222,67.998886,67.55556,67.177956
67.44444,68.03539,66.22222,67.44073
67.75,68.04589,66.875,67.57118
67.75,68.158165,67.55556,67.72865
68.0,68.18554,67.9,67.66043
67.44444,68.16971,68.5,67.5818
67.875,68.28853,65.5,67.632126
67.5,68.23969,67.625,67.70764
68.75,68.15674,65.75,67.796196
68.333336,68.16908,67.22222,67.64562
67.333336,68.20443,67.44444,67.79194
68.0,68.33168,67.75,67.885315
67.5,68.27376,67.75,67.86382
65.44444,68.24569,68.0,67.97393
67.625,68.1012,67.44444,67.93994
67.0,67.99234,67.875,67.94271
68.333336,67.896095,67.5,67.97643
68.5,67.718414,68.75,67.91075
66.0,67.63059,68.333336,67.94226
66.625,67.518745,67.333336,67.923935
67.333336,67.45548,68.0,68.0072
66.5,67.46115,67.5,68.08262
66.625,67.359505,65.44444,67.99368
67.888885,67.404945,67.625,68.05261
67.75,67.28327,67.0,67.932236
67.5,66.93944,68.333336,67.528366
64.28571,66.8952,68.5,67.519
66.44444,66.64564,66.0,67.344345
67.375,66.421646,66.625,67.31031
65.875,66.388466,67.333336,67.3502
64.875,66.00402,66.5,66.90604
65.77778,65.75671,66.625,66.66078
68.625,65.74616,67.888885,66.6579
64.375,65.5901,67.75,66.51804
65.44444,65.58311,67.5,66.41518
65.375,65.772484,64.28571,66.61405
65.0,65.83351,66.44444,66.69042
65.55556,65.794624,67.375,66.65873
63.5,65.36885,65.875,66.084885
65.28571,65.386406,64.875,66.05707
59.22222,65.49154,65.77778,66.1999
67.25,65.44855,68.625,66.00673
66.22222,65.485596,64.375,65.8025
64.875,65.496216,65.44444,65.719666
62.88889,65.763725,65.375,66.13405
65.125,65.38352,65.0,65.68083
66.375,65.45639,65.55556,65.59555
62.22222,65.51691,63.5,65.60736
64.833336,65.5546,65.28571,65.598
65.22222,65.66199,59.22222,65.68926
65.44444,65.4516,67.25,65.37401
65.75,65.6458,66.22222,65.49044
66.888885,65.7444,64.875,65.4127
66.125,65.93665,62.88889,65.75433
64.5,66.0228,65.125,65.85472
66.125,65.91703,66.375,65.62934
63.625,65.76593,62.22222,65.35993
66.77778,65.77904,64.833336,65.41576
67.0,65.95921,65.22222,65.631676
65.0,65.739784,65.44444,65.27777
64.25,65.77926,65.75,65.39224
63.333332,65.89874,66.888885,65.51325
63.0,65.96839,66.125,65.56171
67.55556,65.99571,64.5,65.655716
66.25,66.110435,66.125,65.83217
64.25,66.15504,63.625,65.90488
65.77778,66.11479,66.77778,65.82851
66.71429,66.18082,67.0,65.91449
68.0,66.07075,65.0,65.7207
65.75,66.2208,64.25,65.94231
66.666664,66.30703,63.333332,66.13576
67.14286,66.21779,63.0,65.93666
63.625,66.09785,67.55556,65.72465
63.88889,65.98924,66.25,65.55328
66.875,65.91361,64.25,65.31816
66.55556,66.164795,65.77778,65.816734
64.75,66.33344,66.71429,66.03479
65.888885,66.23217,68.0,65.79971
66.888885,66.189896,65.75,65.81121
66.333336,66.24711,66.666664,65.9464
67.5,66.349304,67.14286,66.204414
66.44444,66.343956,63.625,66.161064
66.875,66.366,63.88889,66.20146
66.125,66.53615,66.875,66.43443
64.44444,66.35385,66.55556,66.0801
67.5,66.2594,64.75,65.90101
65.0,66.409966,65.888885,66.12786
66.25,66.49711,66.888885,66.239
65.888885,66.31698,66.333336,65.99954
65.5,66.28111,67.5,65.96759
67.888885,66.31761,66.44444,66.149704
67.125,66.26265,66.875,66.11074
68.22222,66.46075,66.125,66.37497
67.125,66.52472,64.44444,66.46004
66.75,66.46575,67.5,66.402084
68.125,66.4316,65.0,66.3757
67.77778,66.27781,66.25,66.12798
66.75,66.45605,65.888885,66.33848
67.44444,66.29857,65.5,66.12473
67.875,66.34808,67.888885,66.18892
66.111115,66.35419,67.125,66.172386
66.0,66.366905,68.22222,66.1643
67.0,67.057434,67.125,66.89159
68.0,67.29212,66.75,67.18709
67.875,67.554726,68.125,67.514084
67.44444,67.438866,67.77778,67.39859
68.5,67.37748,66.75,67.2834
66.875,67.79184,67.44444,67.61731
66.666664,67.766685,67.875,67.68475
68.28571,67.8543,66.111115,67.58514
67.44444,67.588036,66.0,67.4557
66.22222,67.50697,67.0,67.470314
67.0,67.44953,68.0,67.33871
68.55556,67.73502,67.875,67.34495
68.375,67.84946,67.44444,67.52274
68.55556,67.991325,68.5,67.80687
68.77778,67.98129,66.875,67.77753
69.25,67.527695,66.666664,67.4719
67.44444,67.75898,68.28571,67.70233
68.25,67.61058,67.44444,67.54742
69.333336,67.80952,66.22222,67.593445
69.25,68.104675,67.0,67.87649
68.0,67.85327,68.55556,67.79798
67.111115,67.88983,68.375,67.56796
69.125,67.87092,68.55556,67.63805
69.5,68.09251,68.77778,67.891266
69.875,68.24531,69.25,68.07986
67.75,68.29626,67.44444,68.14035
69.25,68.45769,68.25,68.24981
68.25,68.626175,69.333336,68.39547
67.77778,68.45141,69.25,68.20227
69.625,68.57796,68.0,68.30669
69.625,68.818344,67.111115,68.62486
68.888885,68.935555,69.125,68.734955
59.75,68.86522,69.5,68.61945
67.71429,68.62069,69.875,68.288704
67.875,68.80315,67.75,68.53972
69.375,68.835144,69.25,68.77629
69.125,68.9021,68.25,68.98345
69.25,68.81064,67.77778,68.857605
68.75,68.931564,69.625,68.93927
69.0,68.7411,69.625,68.81501
70.0,68.62581,68.888885,68.65248
69.125,68.816315,59.75,68.82686
69.5,68.90274,67.71429,68.97247
69.22222,69.01779,67.875,69.05052
69.375,68.68735,69.375,68.76726
69.125,68.40004,69.125,68.429756
69.875,68.107216,69.25,68.10837
69.22222,68.09432,68.75,68.06401
69.125,68.27251,69.0,68.248886
69.0,68.34588,70.0,68.41025
69.75,68.19982,69.125,68.3447
69.44444,68.699036,69.5,68.670616
67.666664,68.54844,69.22222,68.724045
69.0,68.4985,69.375,68.7303
69.0,68.56074,69.125,68.75206
68.75,68.57935,69.875,68.76153
67.875,68.63789,69.22222,68.80914
68.333336,68.66152,69.125,68.7919
67.75,68.66327,69.0,68.79007
68.375,68.62032,69.75,68.7747
68.44444,68.5306,69.44444,68.74241
68.0,68.43278,67.666664,68.63608
69.5,68.33745,69.0,68.636505
66.875,68.38715,69.0,68.688095
68.125,68.20511,68.75,68.44657
68.22222,68.235565,67.875,68.44339
68.875,68.39707,68.333336,68.549706
68.44444,68.37957,67.75,68.524284
68.333336,68.33941,68.375,68.409874
67.375,68.24289,68.44444,68.31496
67.125,68.111084,68.0,68.19636
68.25,68.051834,69.5,68.19167
68.888885,68.03186,66.875,68.17431
69.375,67.94547,68.125,68.12103
68.22222,68.03406,68.22222,68.24606
68.875,67.83171,68.875,67.95477
67.666664,67.75011,68.44444,67.91338
68.875,67.80737,68.333336,67.96459
67.25,67.883286,67.375,68.06857
69.5,67.97018,67.125,68.13635
69.111115,67.992676,68.25,68.13297
68.625,67.8906,68.888885,68.022194
67.625,67.84581,69.375,67.87387
68.55556,67.866264,68.22222,67.9327
67.0,67.942535,68.875,68.044136
68.0,68.09717,67.666664,68.20137
68.125,68.12242,68.875,68.20182
69.333336,68.09618,67.25,68.17472
69.25,67.94362,69.5,67.99022
69.0,68.040146,69.111115,68.11182
68.125,67.986206,68.625,68.02467
67.375,68.14723,67.625,68.22885
68.0,68.27305,68.55556,68.36298
65.5,68.2738,67.0,68.371666
68.125,68.10682,68.0,68.18349
68.625,68.12571,68.125,68.19997
66.888885,67.994934,69.333336,68.00903
65.666664,67.92426,69.25,67.937065
66.5,67.982574,69.0,67.975555
68.333336,67.98557,68.125,68.01764
66.5,68.144135,67.375,68.22058
66.25,68.08464,68.0,68.24557
64.875,68.07968,65.5,68.2171
66.25,67.974236,68.125,68.070755
67.625,67.991196,68.625,68.07848
67.666664,67.76202,66.888885,67.74824
64.75,67.76981,65.666664,67.83578
67.0,67.8152,66.5,67.9804
66.75,67.650665,68.333336,67.7699
64.22222,67.29811,66.5,67.380684
66.875,67.15711,66.25,67.22534
66.875,67.067955,64.875,67.31238
65.625,66.85169,66.25,67.14778
60.0,66.66188,67.625,66.96915
65.55556,66.41461,67.666664,66.62709
64.888885,66.45014,64.75,66.65393
68.625,66.62485,67.0,66.87426
63.5,66.64458,66.75,66.803665
64.111115,66.664925,64.22222,66.73539
65.125,66.816055,66.875,66.80731
65.55556,66.877365,66.875,66.93376
60.0,66.40536,65.625,66.57824
65.125,66.35124,60.0,66.469025
64.625,66.33087,65.55556,66.57119
60.22222,66.13987,64.888885,66.455765
68.0,66.17132,68.625,66.44155
69.375,66.06834,63.5,66.31918
67.22222,66.018135,64.111115,66.23063
66.333336,65.964966,65.125,66.295334
63.5,65.74755,65.55556,66.09654
68.55556,65.52007,60.0,65.81632
64.375,65.45285,65.125,65.65083
63.22222,65.19876,64.625,65.54993
66.875,64.8117,60.22222,65.11387
66.75,64.53734,68.0,64.99929
68.875,64.33567,69.375,64.881355
63.375,63.924355,67.22222,64.50379
59.5,64.524025,66.333336,65.13401
64.22222,64.53891,63.5,65.04953
57.444443,64.71417,68.55556,65.41001
67.25,64.679375,64.375,65.32384
58.125,64.43652,63.22222,64.976006
68.5,64.96955,66.875,65.58504
67.25,65.07928,66.75,65.69446
69.625,64.99449,68.875,65.67526
62.75,65.09433,63.375,65.82383
64.0,64.72716,59.5,65.55204
57.625,64.934105,64.22222,65.899796
65.125,64.48436,57.444443,65.40498
63.88889,64.08222,67.25,64.91471
62.875,63.554104,58.125,64.32589
63.555557,63.319405,68.5,63.730457
66.6,62.813885,67.25,63.64552
65.125,62.685165,69.625,63.115772
60.0,63.297844,62.75,63.84375
66.75,63.305893,64.0,63.88658
62.375,63.832672,57.625,64.61469
65.111115,63.6594,65.125,63.79061
66.666664,63.942543,63.88889,63.931973
65.0,64.728485,62.875,64.392044
67.333336,64.891624,63.555557,64.52899
69.125,64.658905,66.6,64.23894
65.55556,64.02572,65.125,63.365803
65.375,63.479485,60.0,62.87254
61.875,63.876804,66.75,63.132595
67.25,64.23862,62.375,63.6469
67.375,64.34463,65.111115,63.27914
62.77778,64.91999,66.666664,63.61744
67.57143,64.89347,65.0,63.384804
66.25,64.83001,67.333336,63.721107
67.333336,65.09408,69.125,64.15328
66.5,65.41831,65.55556,64.43115
58.22222,65.66348,65.375,64.95764
66.375,66.35351,61.875,65.506386
66.75,66.46332,67.25,65.39783
65.55556,66.39465,67.375,65.44231
63.875,66.57416,62.77778,65.52889
64.44444,66.57557,67.57143,65.69601
66.0,66.70395,66.25,65.99375
66.0,66.487144,67.333336,65.69394
68.0,66.70454,66.5,66.03299
67.25,66.91392,58.22222,66.321144
68.22222,66.93701,66.375,66.4265
67.5,67.02709,66.75,66.62973
59.625,67.084885,65.55556,66.48083
67.0,67.01946,63.875,66.467186
67.333336,67.12795,64.44444,66.663925
65.875,67.14093,66.0,66.54063
65.55556,66.94715,66.0,66.26889
67.75,67.14856,68.0,66.272835
67.375,67.08777,67.25,66.35265
64.77778,67.38022,68.22222,66.62375
68.625,67.63862,67.5,66.927765
67.75,67.77569,59.625,67.13536
68.888885,67.77095,67.0,67.376724
67.875,68.0281,67.333336,67.5801
69.0,68.30675,65.875,67.682976
67.333336,68.19692,65.55556,67.690796
67.625,68.202896,67.75,67.80832
67.125,67.82973,67.375,67.45363
68.55556,67.69619,64.77778,67.25275
68.375,67.706314,68.625,67.42885
69.77778,67.51583,67.75,67.41657
67.375,67.26618,68.888885,67.10569
68.0,67.446754,67.875,67.44759
67.22222,67.440865,69.0,67.637634
66.85714,67.43216,67.333336,67.81759
67.375,67.28762,67.625,67.776276
67.5,67.372086,67.125,67.96552
66.22222,67.22091,68.55556,67.837524
68.0,67.134926,68.375,67.74011
66.875,67.08481,69.77778,67.65654
67.75,67.0243,67.375,67.69947
68.0,66.972015,68.0,67.728035
64.625,67.03254,67.22222,67.8632
66.44444,66.795944,66.85714,67.64116
66.375,66.623634,67.375,67.46662
66.77778,66.57556,67.5,67.36943
66.25,66.255844,66.22222,67.14595
66.875,66.1107,68.0,67.00767
66.625,66.07207,66.875,66.98743
64.125,65.86852,67.75,66.71511
64.333336,65.99843,68.0,66.83039
66.125,65.911064,64.625,66.71745
65.0,65.98811,66.44444,66.73569
65.625,66.03597,66.375,66.768364
65.666664,65.595634,66.77778,66.1651
66.125,65.53658,66.25,66.11185
64.875,65.49868,66.875,66.10477
66.888885,65.42529,66.625,66.05711
62.625,65.51575,64.125,66.04595
67.0,65.62456,64.333336,66.10197
67.125,65.61883,66.125,66.05835
65.55556,65.45925,65.0,65.71808
65.125,65.44779,65.625,65.57954
63.875,65.55657,65.666664,65.65087
64.14286,65.56777,66.125,65.606895
67.375,65.68658,64.875,65.66049
64.875,65.7389,66.888885,65.65976
66.111115,65.835625,62.625,65.77049
67.0,65.77057,67.0,65.638664
65.875,65.88155,67.125,65.82022
64.6,65.616066,65.55556,65.41723
66.0,65.811806,65.125,65.67687
65.75,65.91759,63.875,65.89122
67.5,65.86954,64.14286,65.81411
66.375,65.81994,67.375,65.76629
58.444443,65.68711,64.875,65.55074
64.625,65.63856,66.111115,65.4705
65.22222,65.92667,67.0,65.830574
64.375,65.85205,65.875,65.723495
63.77778,65.95021,64.6,65.77437
66.57143,66.08973,66.0,65.96783
65.5,66.02986,65.75,65.89731
67.125,65.87945,67.5,65.782646
67.0,65.897446,66.375,65.78651
67.125,65.8146,58.444443,65.714615
67.625,65.92333,64.625,65.91467
65.75,65.94084,65.22222,65.96209
67.0,66.1299,64.375,65.94679
65.22222,65.82112,63.77778,65.65721
67.0,65.81984,66.57143,65.59647
63.555557,65.760124,65.5,65.468445
62.375,65.7283,67.125,65.36488
66.25,65.899475,67.0,65.54925
67.666664,66.05125,67.125,65.67388
67.25,66.21106,67.625,65.91014
66.77778,66.27234,65.75,66.115715
66.25,66.268486,67.0,66.15415
68.111115,66.23615,65.22222,66.286896
67.125,66.175095,67.0,66.17802
67.22222,66.272736,63.555557,66.314064
65.22222,66.16565,62.375,66.17918
66.875,66.11841,66.25,66.11313
66.77778,66.04316,67.666664,65.92602
65.75,66.0392,67.25,65.72698
65.44444,66.16425,66.77778,65.95432
67.0,66.36251,66.25,66.20349
65.44444,66.37247,68.111115,66.24803
66.375,66.44755,67.125,66.36549
66.666664,66.37818,67.22222,66.25906
66.44444,66.489746,65.22222,66.439865
68.625,66.52218,66.875,66.5452
66.625,66.50138,66.77778,66.504326
67.666664,66.465935,65.75,66.35527
66.875,66.478,65.44444,66.395996
66.0,66.53411,67.0,66.45742
66.333336,66.42699,65.44444,66.31849
66.625,66.34197,66.375,66.19905
67.25,66.62976,66.666664,66.513885
65.22222,66.88076,66.44444,66.70026
67.5,67.1349,68.625,66.94546
69.5,67.324394,66.625,67.156044
66.0,67.20322,67.666664,67.13585
69.375,67.50563,66.875,67.60251
68.888885,67.48865,66.0,67.45259
67.75,67.30229,66.333336,67.246704
68.75,67.22333,66.625,67.189735
67.875,67.344925,67.25,67.191376
68.111115,67.33032,65.22222,67.12596
67.875,67.31465,67.5,67.145645
67.625,67.61063,69.5,67.4489
68.55556,67.46961,66.0,67.19379
68.375,67.68476,69.375,67.52956
69.125,68.13977,68.888885,68.165695
69.0,67.640015,67.75,67.63283
68.0,68.13938,68.75,68.100395
68.55556,68.22623,67.875,68.2418
58.875,68.211716,68.111115,68.16889
68.625,68.49302,67.875,68.46934
68.44444,68.43497,67.625,68.40382
66.55556,68.51504,68.55556,68.449814
68.25,68.48222,68.375,68.39933
69.625,68.38691,69.125,68.27481
69.77778,68.52118,69.0,68.44182
69.5,68.55385,68.0,68.47798
69.111115,68.68125,68.55556,68.63638
69.625,68.80725,58.875,68.792015
69.5,68.73295,68.625,68.67749
61.77778,68.76312,68.44444,68.67044
69.0,68.455345,66.55556,68.03559
69.0,68.76163,68.25,68.532776
70.0,68.89416,69.625,68.618256
69.44444,68.533966,69.77778,68.17438
68.875,68.59055,69.5,68.29436
69.22222,68.84833,69.111115,68.68641
70.0,69.08209,69.625,68.989235
69.77778,69.14217,69.5,69.06555
68.875,69.13183,61.77778,69.04845
68.333336,69.27136,69.0,69.16736
68.0,69.3813,69.0,69.2903
68.888885,68.87315,70.0,68.75584
68.375,68.3958,69.44444,68.35846
68.44444,68.54108,68.875,68.535965
68.125,68.4138,69.22222,68.55352
68.75,68.834335,70.0,68.85342
68.666664,68.879486,69.77778,68.94832
68.5,68.76297,68.875,68.91909
69.333336,68.87554,68.333336,69.10221
68.375,68.81005,68.0,69.10892
69.333336,68.742256,68.888885,68.97294
68.625,68.40547,68.375,68.57499
66.75,68.14111,68.44444,68.27631
68.75,68.09024,68.125,68.26548
69.666664,68.26211,68.75,68.38778
68.5,68.492195,68.666664,68.50985
69.375,68.57413,68.5,68.5521
68.22222,68.51422,69.333336,68.57527
68.5,68.11874,68.375,68.307655
67.28571,68.04218,69.333336,68.1872
69.0,68.15611,68.625,68.301834
67.77778,68.02819,66.75,68.273125
67.25,67.97365,68.75,68.26091
68.375,67.89237,69.666664,68.16968
68.625,67.646095,68.5,67.88367
68.125,67.76209,69.375,67.9885
66.25,68.03001,68.22222,68.26657
68.25,68.13209,68.5,68.30756
67.666664,68.31372,67.28571,68.44578
67.625,68.36772,69.0,68.41667
67.44444,68.31795,67.77778,68.320755
69.25,68.15143,67.25,68.127556
68.625,68.17825,68.375,68.2096
66.888885,68.0482,68.625,68.106766
68.75,67.91106,68.125,67.971886
68.333336,67.924515,66.25,68.01303
67.0,67.96918,68.25,68.05536
68.44444,67.938065,67.666664,67.982574
68.75,67.82016,67.625,67.789825
67.0,67.85655,67.44444,67.81969
68.44444,67.81258,69.25,67.810036
68.75,67.7918,68.625,67.80248
68.625,67.70073,66.888885,67.67988
68.22222,67.88489,68.75,67.93043
66.5,67.998344,68.333336,68.06631
68.0,67.75213,67.0,67.74874
67.77778,67.86311,68.44444,67.91434
69.375,68.01056,68.75,68.093414
67.625,67.88677,67.0,67.93218
68.0,67.918,68.44444,67.9792
67.5,68.01111,68.75,68.083496
66.625,67.91191,68.625,67.94258
67.666664,67.953476,68.22222,67.99645
69.25,68.09757,66.5,68.14581
66.125,68.12824,68.0,68.173874
67.625,68.110504,67.77778,68.1748
66.875,67.86788,69.375,67.880806
69.625,67.81729,67.625,67.85283
66.25,67.65189,68.0,67.744
65.888885,67.82983,67.5,67.99477
67.875,67.820984,66.625,68.05258
68.125,67.80858,67.666664,67.99455
66.125,67.73561,69.25,67.87778
62.444443,67.59977,66.125,67.669846
68.5,67.557976,67.625,67.63982
57.0,67.642456,66.875,67.808174
68.0,67.45576,69.625,67.55928
64.22222,67.45886,66.25,67.593895
68.375,67.41499,65.888885,67.515495
69.5,67.45531,67.875,67.70677
66.0,67.30698,68.125,67.54894
66.625,67.01992,66.125,67.25865
64.666664,67.022156,62.444443,67.340706
59.75,66.97317,68.5,67.37291
65.125,66.83045,57.0,67.1708
67.125,66.80986,68.0,66.80776
62.0,67.150375,64.22222,67.2281
64.55556,67.31383,68.375,67.35115
60.125,66.91925,69.5,67.105446
64.125,66.587555,66.0,66.73308
62.0,66.38775,66.625,66.579285
65.625,66.827995,64.666664,67.115295
62.875,66.617676,59.75,66.85172
64.888885,66.56408,65.125,66.76712
66.125,66.427666,67.125,66.54484
68.333336,66.09048,62.0,66.225525
65.25,65.8824,64.55556,66.081375
64.22222,65.95766,60.125,66.28234
63.555557,65.44527,64.125,65.807526
67.875,65.24479,62.0,65.57762
66.75,65.15167,65.625,65.3639
64.44444,64.78603,62.875,65.081184
67.666664,64.7585,64.888885,64.97804
65.125,64.38023,66.125,64.70747
66.666664,64.327736,68.333336,64.73731
61.625,64.01274,65.25,64.52083
62.25,64.22502,64.22222,64.688736
68.125,64.63869,63.555557,65.19999
57.11111,64.65401,67.875,65.23961
68.5,64.5561,66.75,65.15938
64.55556,64.409874,64.44444,64.92848
56.5,64.47465,67.666664,65.04545
60.88889,64.66222,65.125,65.234055
60.125,64.46057,66.666664,65.13534
65.44444,64.76032,61.625,65.47287
50.875,64.6969,62.25,65.45202
60.142857,64.47698,68.125,65.32165
60.25,64.07556,57.11111,64.83168
62.444443,63.658134,68.5,64.35203
63.875,63.796616,64.55556,64.483734
58.857143,63.121284,56.5,63.603844
55.0,63.005035,60.88889,63.858467
62.11111,63.01812,60.125,63.66006
58.444443,63.158173,65.44444,63.025585
54.75,63.292435,50.875,63.019142
61.555557,63.20418,60.142857,62.444218
64.666664,62.9798,60.25,62.364483
65.55556,63.333244,62.444443,62.12655
64.0,63.083,63.875,62.035076
60.77778,63.72978,58.857143,62.165257
61.0,63.784824,55.0,61.861835
66.111115,64.001564,62.11111,62.139183
66.44444,64.21232,58.444443,61.876625
60.555557,64.37475,54.75,61.769203
63.333332,64.7017,61.555557,62.22426
67.0,64.51551,64.666664,61.990303
66.25,64.52502,65.55556,61.603096
63.555557,64.909164,64.0,62.248962
69.0,65.480034,60.77778,62.721375
64.888885,65.65338,61.0,63.005447
65.875,65.817535,66.111115,63.343994
67.55556,66.27231,66.44444,63.708763
67.22222,66.57019,60.555557,63.9601
67.44444,66.7398,63.333332,64.37256
65.0,66.86551,67.0,64.66377
67.44444,67.22072,66.25,64.527985
66.6,67.01296,63.555557,64.75698
67.125,67.081314,69.0,65.118484
66.333336,67.01789,64.888885,65.19491
65.85714,67.025696,65.875,65.35176
68.111115,66.873,67.55556,65.92855
68.22222,66.99718,67.22222,66.02534
68.0,66.84692,67.44444,66.07055
67.5,67.205734,65.0,66.531624
67.77778,67.23439,67.44444,66.6702
67.333336,67.38632,66.6,66.812645
68.22222,67.538704,67.125,66.838295
67.5,67.796616,66.333336,67.05095
67.666664,67.9303,65.85714,67.154594
67.875,67.96923,68.111115,67.291016
67.25,68.05046,68.22222,67.44141
66.666664,68.0056,68.0,67.38077
69.125,68.09213,67.5,67.59105
67.75,68.19242,67.77778,67.77947
68.55556,68.21689,67.333336,67.83627
69.0,68.23816,68.22222,67.91919
65.833336,68.26013,67.5,67.99072
68.0,68.22595,67.666664,67.99661
67.55556,68.2319,67.875,68.0957
67.25,68.24031,67.25,68.138664
67.888885,68.17974,66.666664,68.13044
67.625,68.01374,69.125,68.15182
68.888885,67.788284,67.75,68.04019
66.77778,67.55143,68.55556,67.8452
66.666664,67.51628,69.0,68.00775
66.333336,67.33572,65.833336,67.96678
67.666664,67.3936,68.0,68.00766
65.22222,67.67768,67.55556,68.257996
67.111115,67.47597,67.25,67.93131
65.57143,67.444664,67.888885,67.859344
67.55556,67.25917,67.625,67.78094
64.875,67.03117,68.888885,67.64165
67.44444,66.89957,66.77778,67.56192
63.42857,66.65091,66.666664,67.38593
67.125,66.60096,66.333336,67.42695
66.333336,66.151726,67.666664,67.05437
64.77778,65.93037,65.22222,66.76661
66.0,65.73583,67.111115,66.594925
65.333336,65.71786,65.57143,66.61268
64.3,65.39481,67.55556,66.224525
64.44444,65.49791,64.875,66.29323
63.444443,65.358795,67.44444,66.06421
